Date,Cumulative Return 1-6,Cumulative Return 2-7,Cumulative Return 3-8,Cumulative Return 4-9,Cumulative Return 5-10,Cumulative Return 6-11,Cumulative Return 7-12,Cumulative Return 8-1,Cumulative Return 9-2,Cumulative Return 10-3,Cumulative Return 11-4,Cumulative Return 12-5
2002-08-20,1.0476046809100426,0.8545684992029585,0.8051900985942351,0.648739075220684,0.773328972901894,0.9792718297726218,1.1561798663998872,1.4173462292889947,1.5042651941809912,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-08-21,1.0476046809100426,0.8545684992029585,0.8143928957031851,0.6561537392811675,0.7821676181466801,0.9904642674089534,1.1693942473895533,1.4335455712879268,1.5042651941809912,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-08-22,1.0476046809100426,0.8545684992029585,0.8150814660331895,0.6567085181835551,0.7828289419595322,0.9913017063294864,1.170382971857901,1.4347576360693195,1.5042651941809912,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-08-23,1.0476046809100426,0.8545684992029585,0.809354309637596,0.6520941666779811,0.7773284073891428,0.9843363413396554,1.162159295327515,1.4246763353478937,1.5042651941809912,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-08-26,1.0476046809100426,0.8545684992029585,0.8031025282286656,0.6470571264848736,0.7713240070565802,0.9767329276484658,1.1531823049164829,1.4136715566977878,1.5042651941809912,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-08-27,1.0476046809100426,0.8545684992029585,0.7914951998085885,0.6377051392731949,0.7601759770685008,0.9626161001309075,1.136515235307189,1.393239607525738,1.5042651941809912,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-08-28,1.0476046809100426,0.8545684992029585,0.7913640435552542,0.6375994671013115,0.7600500106279575,0.9624565879555678,1.1363269068370274,1.3930087380435678,1.5042651941809912,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-08-29,1.0476046809100426,0.8545684992029585,0.7923367857674831,0.6383832023761133,0.7609842617286536,0.963639636589337,1.137723676324059,1.3947210200363294,1.5042651941809912,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-08-30,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.6484748947909756,0.7730140568005359,0.9788730493342729,1.1557090452244834,1.4167690555835695,1.5042651941809912,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-02,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.6621946651071672,0.7893686996644039,0.9995830467658698,1.1801603582671198,1.4467436100186484,1.5360909026618983,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-03,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.6521646147925702,0.7774123850161718,0.9844426827898821,1.1622848476409562,1.4248302483360074,1.5128242261793867,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-04,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.6367188656689502,0.7590002902900971,0.9611273198277376,1.134757502919015,1.3910848256921509,1.4769947700333592,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-05,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.6348960207039621,0.7568273691907258,0.9583757348031289,1.131508836808729,1.3871023271247176,1.472766322244176,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-06,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.6241086531575343,0.7439682950519336,0.942092200237207,1.1122836388130746,1.3635344008198578,1.4477428993371728,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-09,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.614562933630736,0.7325893265895248,0.9276829337315259,1.0952713003418177,1.342679190930496,1.4255997234749755,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-10,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.628133001703426,0.7487655169959564,0.9481669555813915,1.119455814718392,1.3723266802658338,1.4570781681277851,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-11,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.6381806640466703,0.7607428260509458,0.9633339049199361,1.137362713422916,1.3942785201955035,1.4803856991783084,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-12,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.6509581908302351,0.775974268153303,0.9826215854547546,1.160134764273279,1.422194488414566,1.5100256882706038,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-13,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.6324215306790264,0.7538776550413375,0.9546404913639256,1.1270988117991136,1.3816961334172355,1.4670262554385696,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-16,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.620278036926762,0.7394020115822401,0.9363098838811451,1.10545673176972,1.3551653820911935,1.438857030794686,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-17,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.6400211210403057,0.7629367415570744,0.9661120753071015,1.1406427676115625,1.3982994970099651,1.4846550015355031,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-18,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.6198289301962576,0.7388666542099311,0.9356319571359516,1.1046563357715335,1.3541841867919706,1.4378152393103945,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-19,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.620049080554348,0.7391290842943963,0.9359642741679093,1.1050486867510367,1.354665164879825,1.4383259214105375,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-23,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5983070311893436,0.7132114891526183,0.9031446440917777,1.0663001040153053,1.307163768923336,1.3878909572004223,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-24,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5920107309479592,0.7057059887369151,0.8936403769777908,1.0550788660015151,1.2934077956107037,1.3732854491363349,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-25,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5794005184365432,0.6906739934987516,0.8746052573872601,1.0326050018955746,1.2658573707384106,1.3440335784401485,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-26,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5833191948105516,0.695345249002231,0.8805205005561051,1.0395888493307306,1.2744187807022167,1.3531237198226922,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-27,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5844727826869451,0.6967203826448284,0.8822618418035628,1.041644768463327,1.2769391058825732,1.355799694027441,1.8670363575717148,1.566240865733252,1.2368572271661318
2002-09-30,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.6785602207998401,0.8592655031920976,1.0144940806817089,1.243655422203057,1.3204604926975507,1.8670363575717148,1.566240865733252,1.2368572271661318
